,TEMPERATURE[degC],HUMIDITY[%],WIND_SPEED[m1s],WIND_DIR[deg],GHI[kW1m2],POA Irr[kW1m2],P_Gaia[kW],P_Solar[kW],Pressure[mbar],PR_A,Pac,Pdc,TempModule,TempCell,P/Pac
2019-06-02 10:00:00,18.79372222222224,0.53536111111111,1.9090555555555557,198.89194444444445,0.6824944444444446,0.6055974999999999,0.0,3.8872147222222218,1016.4700552537706,0.8937694418501576,4.190974727731897,4.272145492081444,33.70861307657112,35.52540557657112,0.9275204396963601
2019-06-02 11:00:00,19.858500000000003,0.5425833333333319,2.1276944444444448,139.10472222222222,0.7579169444444446,0.7109666666666664,0.0,4.477319166666667,1016.1759149339464,0.8771699353497281,4.825661507707851,4.919124880436137,37.10502875636262,39.23792875636263,0.927814592779707
2019-06-02 12:00:00,19.227416666666667,0.5962499999999968,3.8791666666666664,151.4625,0.7812630555555558,0.8253238888888891,0.0,5.186022222222221,1015.6951699150933,0.8755298108911783,5.60071890488447,5.709193582960725,36.77995304602474,39.2559247126914,0.9259565263486825
2019-06-02 13:00:00,18.60377777777779,0.5679166666666644,3.8829722222222216,137.61555555555557,0.6119661111111111,0.6177341666666667,0.0,4.1052036111111105,1015.1159744601779,0.9260942714856473,4.305727525476804,4.389120821077273,31.762651424968656,33.615853924968654,0.9534285638886338
2019-06-02 14:00:00,18.258611111111115,0.5,4.0241388888888885,142.23333333333332,0.5164830555555556,0.513803611111111,0.0,3.4940302777777785,1014.5976986185709,0.9456240424274686,3.6465594419736234,3.7171859755082806,29.048580220969722,30.589991054303056,0.9581717598127808
2019-06-02 15:00:00,17.707333333333363,0.5066944444444443,4.128055555555556,145.21138888888888,0.44813722222222235,0.41627916666666653,0.0,2.9624924999999998,1014.0809707980687,0.9894599490921823,2.9975200136402034,3.0555759568197796,26.410114185251093,27.658951685251093,0.9883145021615165
2019-06-02 16:00:00,17.166611111111127,0.5660277777777756,3.6743055555555557,146.36777777777777,0.2979497222222223,0.21708972222222225,0.0,1.5752149999999998,1013.5459151373971,1.0081530884342862,1.5995205457397077,1.630500046625594,21.85614365013223,22.507412816798894,0.9848044804398135
2019-06-02 17:00:00,16.29852777777778,0.6634166666666638,3.5535277777777776,137.05527777777777,0.1425297222222223,0.07766722222222228,0.0,0.5095622222222225,1013.0243618265787,0.8948780745652841,0.5846377278415777,0.5959609865867256,17.986347409700574,18.21934907636724,0.8715862797693089
2019-06-02 18:00:00,16.237750000000023,0.6999999999999967,3.0667500000000003,143.6975,0.12027666666666667,0.07142499999999997,0.0,0.42813499999999993,1012.6301639302573,0.828394435048359,0.5382441288391159,0.5486688367371212,17.855019381231568,18.06929438123157,0.7954290201425901
2019-06-03 04:00:00,17.495190476190466,0.7999523809523852,1.837571428571428,182.55714285714288,0.19553809523809543,0.06589238095238092,0.0,0.369975714285714,1008.1585182407924,0.7771668315810228,0.49372229078016755,0.5032847000817202,19.128617166288656,19.326294309145798,0.7493599563857806
