,RF_Global,RF_Faixa1,RF_Faixa2,RF_Faixa3
2019-07-23 14:00:00,3.5149969576212987,,,3.5219716335207245
2019-07-23 15:00:00,2.1114770015659823,,2.0931711589318267,
2019-07-23 16:00:00,1.5286779815827425,1.5208425520390778,,
2019-07-23 17:00:00,0.7074360741776847,0.7062061474514699,,
2019-07-24 05:00:00,0.3622783115694434,0.3629984979922578,,
2019-07-24 06:00:00,0.7830157335858584,0.7879251778282828,,
2019-07-24 07:00:00,2.079066908824455,,2.06043492966035,
2019-07-24 08:00:00,3.3228768666666664,,3.305236318732413,
2019-07-24 09:00:00,4.423282201425087,,,4.441366064372601
2019-07-24 10:00:00,5.056196479338689,,,5.226004549579909
2019-07-24 11:00:00,5.316133531772359,,,5.325569932708122
2019-07-24 12:00:00,5.218299789462225,,,5.235401199126273
2019-07-24 13:00:00,4.5653636242379125,,,4.5792290928984585
2019-07-24 14:00:00,4.219309567658577,,,4.245007286902221
2019-07-24 15:00:00,3.2819676638888864,,3.2853240277777753,
2019-07-24 16:00:00,1.8302419685950455,,1.8358502990378174,
2019-07-24 17:00:00,0.7772783379333881,0.775804304805586,,
2019-07-24 18:00:00,0.32067824384690286,0.32239792533079786,,
2019-07-25 04:00:00,0.31408873227051753,0.3129186179770359,,
2019-07-25 05:00:00,0.4714574256174045,0.4698044508386984,,
2019-07-25 06:00:00,0.8141435173770737,0.8164048894117053,,
2019-07-25 07:00:00,2.086831652626631,,2.0837538390565307,
2019-07-25 08:00:00,3.3772055360761857,,3.3951000771116586,
2019-07-25 09:00:00,4.409957594422632,,,4.417471191666664
2019-07-25 10:00:00,5.048470478801986,,,5.241030349774564
2019-07-25 11:00:00,5.540792098257066,,,5.582256066482265
2019-07-25 12:00:00,5.153736823396546,,,5.145858977800958
2019-07-25 13:00:00,4.752115172138947,,,4.723574119444446
2019-07-25 14:00:00,4.202267832722751,,,4.2071524111111085
2019-07-25 15:00:00,3.1507096586032914,,3.125091775,
2019-07-25 16:00:00,1.7827499019669022,1.7733723813304731,,
2019-07-25 17:00:00,0.6759910524060551,0.6814401193999846,,
2019-07-26 05:00:00,0.3613800174487528,0.36161280591593487,,
2019-07-26 06:00:00,0.7821471213727486,0.7842235626305104,,
2019-07-26 07:00:00,2.073170490898327,,2.0778677823804657,
2019-07-26 08:00:00,3.3734181501672236,,3.3630485096870477,
2019-07-26 09:00:00,4.310537561135293,,,4.3315303444468185
2019-07-26 10:00:00,4.918431506097713,,,4.941790598049863
2019-07-26 11:00:00,4.389605591644855,,,4.376532319444444
2019-07-26 12:00:00,4.691855170851469,,,4.688362711147379
2019-07-26 13:00:00,4.896799000275883,,,4.911562972773986
2019-07-26 14:00:00,4.2578825025078775,,,4.250626660465045
2019-07-26 15:00:00,1.6518255962652264,1.6821369087200344,,
2019-07-26 16:00:00,1.0302934040273626,1.0325110667366362,,
2019-07-26 17:00:00,0.5752991930323443,0.5800058355331503,,
2019-07-27 04:00:00,0.294343278871789,0.2938774271350897,,
2019-07-27 05:00:00,0.3933327580579848,0.39615843538742396,,
2019-07-27 06:00:00,0.8076969558821374,0.8052170409030012,,
2019-07-27 07:00:00,2.0792870528773637,,2.0787383187415616,
2019-07-27 08:00:00,3.3287961611111117,,3.3320448694444456,
2019-07-27 09:00:00,3.4206582761992985,,3.377956493282529,
2019-07-27 10:00:00,3.6814740472369287,,,3.711028565369739
2019-07-27 11:00:00,4.597063951634644,,,4.582947762745755
2019-07-27 12:00:00,4.518801241266023,,,4.506868496763412
2019-07-27 13:00:00,3.539957636278333,,,3.542710286612782
2019-07-27 14:00:00,4.017566988351752,,,3.9800901514736156
2019-07-27 15:00:00,3.008877552511263,,3.0243147277777775,
2019-07-27 16:00:00,1.4756087095608543,1.4766186087192625,,
2019-07-27 17:00:00,0.6278673145280004,0.63873157668642,,
2019-07-27 18:00:00,0.32761148811617935,0.3267398344079027,,
2019-07-28 05:00:00,0.32523412722222167,0.3240913702380949,,
2019-07-28 08:00:00,1.2400750995959593,1.2358664694035135,,
2019-07-28 09:00:00,2.258405247412056,,2.2484574431071525,
2019-07-28 10:00:00,3.159298455424939,,3.14015303701744,
2019-07-28 11:00:00,3.3593910376671796,,3.3597169166201053,
2019-07-28 12:00:00,1.9231563368069176,,1.9139906989367816,
2019-07-28 13:00:00,2.8966606944444413,,2.9103680444444415,
2019-07-28 14:00:00,3.0792872486298197,,3.093410020916638,
2019-07-28 15:00:00,2.4762097308151017,,2.4862234773530743,
2019-07-28 16:00:00,1.366182825074362,1.368719008505936,,
2019-07-28 17:00:00,0.6126704051713014,0.6102068340965221,,
2019-07-29 04:00:00,0.3437400489449159,0.35402288412763255,,
2019-07-29 05:00:00,0.4352595120707069,0.435538254242424,,
2019-07-29 06:00:00,0.8237576148989896,0.8259272866934678,,
2019-07-29 07:00:00,2.0809113746332044,,2.0872533058342615,
2019-07-29 08:00:00,3.2989667828511284,,3.31308024131508,
2019-07-29 09:00:00,3.845454586965916,,,3.855088167963694
2019-07-29 10:00:00,4.648272140021369,,,4.64285257222222
2019-07-29 11:00:00,4.6503308594658135,,,4.638103784846858
2019-07-29 12:00:00,4.283444345304661,,,4.270167139307329
2019-07-29 13:00:00,3.3393700150244894,,3.3226458611111114,
2019-07-29 14:00:00,3.327877130555557,,3.3227310444444442,
2019-07-29 15:00:00,3.136477190686807,,3.138549690956992,
2019-07-29 16:00:00,1.808644082869977,1.810390941434988,,
2019-07-29 17:00:00,0.6771539139730636,0.6754763732323232,,
2019-07-30 04:00:00,0.30675479327896155,0.3012531904171235,,
2019-07-30 05:00:00,0.4992563029812704,0.49624166142549875,,
2019-07-30 06:00:00,1.146176531867628,1.1454134112987597,,
2019-07-30 07:00:00,1.2842173702020205,1.2948079006937363,,
2019-07-30 08:00:00,2.2180656152437748,,2.210110312597473,
2019-07-30 09:00:00,3.411504235966889,,3.4209375962428097,
2019-07-30 10:00:00,3.821797718072469,,,3.93711382393655
2019-07-30 11:00:00,3.3012907772955744,,3.2869397483037144,
2019-07-30 12:00:00,0.9922902651515157,0.9946517693181824,,
2019-07-30 13:00:00,2.0701742059783554,,2.0432459169266166,
2019-07-30 14:00:00,2.11097313638051,,2.116018187184928,
2019-07-30 15:00:00,2.183799358633133,,2.1883167796808993,
2019-07-30 16:00:00,0.44390833997732565,0.44166787314009376,,
2019-07-31 07:00:00,0.3974263007479067,0.3965202253835027,,
2019-07-31 08:00:00,0.37483580449364956,0.38084132227167394,,
2019-07-31 09:00:00,0.6158980627125223,0.6292808436672879,,
2019-07-31 10:00:00,1.8936577377055206,,1.9068639449858618,
2019-07-31 11:00:00,1.0321712870351505,1.030659451848078,,
2019-07-31 12:00:00,2.4571447297304316,,2.456658237872433,
2019-07-31 13:00:00,1.2755343251683646,1.2736052145267716,,
2019-07-31 14:00:00,2.1956261533678885,,2.1995480525911817,
2019-07-31 15:00:00,1.8775911832424483,,1.8754650610800108,
2019-07-31 16:00:00,0.567681427135118,0.5702022885921839,,
2019-08-01 07:00:00,0.4359513633534952,0.44488217237607053,,
2019-08-01 08:00:00,0.3463438393774808,0.34770793566969244,,
2019-08-01 09:00:00,0.43295614260269794,0.43295839429101407,,
2019-08-01 10:00:00,0.697627546778178,0.7002603472173987,,
2019-08-01 11:00:00,0.6228209526519732,0.6296309477857296,,
2019-08-01 12:00:00,0.8381352038028257,0.8352749806963337,,
2019-08-01 13:00:00,1.1266719863231622,1.124043410779993,,
2019-08-01 14:00:00,1.9117596216128983,,1.913977535788668,
2019-08-01 15:00:00,2.2565245908789513,,2.2402476888888914,
2019-08-01 16:00:00,1.4876786840114977,1.496312435016654,,
2019-08-01 17:00:00,0.6097940013611622,0.6193296262724731,,
2019-08-02 05:00:00,0.32523150142439805,0.32761303260949687,,
2019-08-02 06:00:00,0.45011245435057634,0.45395039710663826,,
2019-08-02 07:00:00,0.7491396713200065,0.7470121201214561,,
2019-08-02 08:00:00,0.9589502184254712,0.956204676632542,,
2019-08-02 09:00:00,1.2875643568181827,1.2924734640773357,,
2019-08-02 10:00:00,1.652608657788592,1.6604447593589884,,
2019-08-02 11:00:00,2.1689795698418877,,2.1804182697949206,
2019-08-02 12:00:00,1.7337852187294718,1.734308427852552,,
2019-08-02 13:00:00,4.878689113922714,,,4.876727011178766
2019-08-02 14:00:00,4.061794657492365,,,4.0129052331975705
2019-08-02 15:00:00,2.7897740638839554,,2.8245423274076904,
2019-08-02 16:00:00,1.9179059806679866,,1.92718114056966,
2019-08-02 17:00:00,0.6423022192162735,0.6586655338633176,,
2019-08-03 05:00:00,0.36456091149328906,0.35971138805043373,,
2019-08-03 06:00:00,0.7437248152202439,0.7472734022572811,,
2019-08-03 07:00:00,2.133720461570098,,2.1340330756920913,
2019-08-03 08:00:00,3.532911290739703,,,3.5285999526307226
2019-08-03 09:00:00,4.596576785349021,,,4.5894809495971485
2019-08-03 10:00:00,5.315459793613443,,,5.345017679080042
2019-08-03 11:00:00,5.648194508224032,,,5.659549011792752
2019-08-03 12:00:00,5.586256826060813,,,5.587303633739118
2019-08-03 13:00:00,5.168358747582584,,,5.162190832054015
2019-08-03 14:00:00,4.423502850785726,,,4.4300089569044925
2019-08-03 15:00:00,3.318155527777779,,3.3117918937347715,
2019-08-03 16:00:00,1.8935528445979408,,1.9027486365003867,
2019-08-03 17:00:00,0.6622469792676767,0.6666918269358775,,
2019-08-04 05:00:00,0.4238620902464514,0.42599285633179046,,
2019-08-04 06:00:00,0.6736654463306573,0.6695845390600155,,
2019-08-04 07:00:00,1.7101826539760594,1.715931111111111,,
2019-08-04 08:00:00,2.3477084777777755,,2.3505191333333313,
2019-08-04 09:00:00,2.979157981848751,,2.960975444342069,
2019-08-04 10:00:00,3.1036392756211284,,3.1006178629745706,
2019-08-04 11:00:00,2.6097902427869797,,2.6128786015178083,
2019-08-04 12:00:00,1.9077630944526303,,1.9342927662794984,
2019-08-04 13:00:00,1.7502677470762433,1.7373152404199645,,
2019-08-04 14:00:00,2.080423883855458,,2.0601792540940265,
2019-08-04 15:00:00,1.5434871878500815,1.5504008270973029,,
2019-08-04 16:00:00,0.7952173494511388,0.7886569143400323,,
2019-08-04 17:00:00,0.3275005465545523,0.33133836108932746,,
2019-08-05 04:00:00,0.29585479199608844,0.29780620381641426,,
2019-08-05 05:00:00,0.46166821617080706,0.45919201030343726,,
2019-08-05 06:00:00,0.7726920209442715,0.7723659594176024,,
2019-08-05 07:00:00,2.180853997571105,,2.1904173977936954,
2019-08-05 08:00:00,3.0577811899407914,,3.057171733835269,
2019-08-05 09:00:00,3.8360511944750693,,,3.8475132931161675
2019-08-05 10:00:00,4.662211862457135,,,4.637634927470956
2019-08-05 11:00:00,3.671043926339806,,,3.66638983854246
2019-08-05 12:00:00,3.3053837111111104,,3.314128672222221,
2019-08-05 13:00:00,3.9219488485453993,,,3.933227855263562
2019-08-05 14:00:00,2.6101711821285347,,2.609231871726334,
2019-08-05 15:00:00,1.5927180788659572,1.604579273725726,,
2019-08-05 16:00:00,1.266517334534236,1.2674156123251092,,
2019-08-05 17:00:00,0.4310091878805492,0.42965933624456987,,
2019-08-06 04:00:00,0.31648274155702016,0.31735856212967567,,
2019-08-06 05:00:00,0.5644642552422173,0.5665096496718593,,
2019-08-06 06:00:00,0.9325148573702369,0.9277480078483928,,
2019-08-06 07:00:00,1.8576881675668582,,1.883735611535938,
2019-08-06 08:00:00,2.2106346657640317,,2.2148409955310875,
2019-08-06 09:00:00,3.058707069313828,,3.0748587343946863,
2019-08-06 10:00:00,3.4099131919900123,,3.4105285279154396,
2019-08-06 11:00:00,5.807087120103144,,,5.809775209221798
2019-08-06 12:00:00,3.5210813599927495,,,3.5319069637620033
2019-08-06 13:00:00,2.2725159494970835,,2.3068907944444423,
2019-08-06 14:00:00,2.668268182814829,,2.63864715201479,
2019-08-06 15:00:00,2.2613593672783345,,2.2597911566701385,
2019-08-06 16:00:00,0.6912773395251882,0.6949314405074222,,
2019-08-06 17:00:00,0.8417724162065855,0.8404342901058393,,
2019-08-07 05:00:00,0.3840838541709235,0.37997925807943117,,
2019-08-07 06:00:00,0.7883922743373436,0.7905828448256801,,
2019-08-07 07:00:00,2.185358707930077,,2.1903646650556405,
2019-08-07 08:00:00,3.548565793749219,,,3.5461655774836687
2019-08-07 09:00:00,2.442837142749773,,2.4396416111599875,
2019-08-07 10:00:00,2.193638688164064,,2.192113658457792,
2019-08-07 11:00:00,3.2242900452625,,3.2347773758180556,
2019-08-07 12:00:00,1.7751528276974415,1.7654366435497826,,
2019-08-07 13:00:00,0.4975306394143826,0.499367186731195,,
2019-08-07 14:00:00,2.4411765523092996,,2.4298004682607237,
2019-08-07 15:00:00,1.8714641750484162,,1.8689824534310304,
2019-08-07 16:00:00,1.0321660750498909,1.0330951952639242,,
2019-08-07 17:00:00,0.3624278548764698,0.35946218238477856,,
2019-08-08 05:00:00,0.4167823253244105,0.417328073172198,,
2019-08-08 06:00:00,0.8292330514755548,0.8282087658694941,,
2019-08-08 07:00:00,1.486440782562421,1.4890938365803186,,
2019-08-08 08:00:00,1.9398361039443077,,1.9796721816488643,
2019-08-08 09:00:00,3.4159169072330178,,3.4162529659811627,
2019-08-08 10:00:00,3.4274365998100857,,3.4355471788274445,
2019-08-08 11:00:00,1.198045490928239,1.1958634579689804,,
2019-08-08 12:00:00,0.3565881427206948,0.3620803536387449,,
2019-08-08 13:00:00,2.8487208733581935,,2.8600411460964583,
2019-08-08 14:00:00,3.160641175899033,,3.1516117755195405,
2019-08-08 15:00:00,0.6397595238443964,0.6475453329016352,,
2019-08-08 16:00:00,0.7640530200334159,0.7658717212865471,,
2019-08-08 17:00:00,0.35604298653029803,0.359670908902757,,
2019-08-09 05:00:00,0.3685320308826867,0.36765898247180645,,
2019-08-09 06:00:00,0.790218434935924,0.7824428515656565,,
2019-08-09 07:00:00,1.8696021740527613,,1.8681161265294124,
2019-08-09 08:00:00,2.9631055920891836,,2.952607134647213,
2019-08-09 09:00:00,4.063780333108977,,,4.0792085402614715
2019-08-09 10:00:00,5.3651164422433055,,,5.37797110297343
2019-08-09 11:00:00,5.620129485631862,,,5.630210632854084
2019-08-09 12:00:00,2.75088305055852,,2.786635536648949,
2019-08-09 13:00:00,1.9978788156007632,,1.999666636511676,
2019-08-09 14:00:00,1.2269440411206858,1.2180176292519989,,
2019-08-09 15:00:00,1.0380214786046247,1.0345050193596628,,
2019-08-09 16:00:00,0.7037288070802333,0.7051338810472854,,
2019-08-09 17:00:00,0.41147612213282714,0.41052938349393564,,
2019-08-10 06:00:00,0.6258296518233913,0.6361388187293415,,
2019-08-10 07:00:00,1.4892401572159253,1.495486377316896,,
2019-08-10 08:00:00,3.033106971332345,,3.02592738306469,
2019-08-10 09:00:00,4.368413142508466,,,4.336646791666667
2019-08-10 10:00:00,4.518619719475322,,,4.5161048537203055
2019-08-10 11:00:00,3.1266457523619606,,3.1360587690525934,
2019-08-10 12:00:00,4.565852222440056,,,4.543495238948088
2019-08-10 13:00:00,3.318184877777777,,3.335184644444445,
2019-08-10 14:00:00,2.2035575409877595,,2.201524707931152,
2019-08-10 15:00:00,0.8211407358012104,0.8234488702026329,,
2019-08-10 16:00:00,1.1382881904164688,1.1435042348231002,,
2019-08-10 17:00:00,0.4540213261390864,0.4551031689221158,,
2019-08-11 04:00:00,0.30609028049212195,0.30817589781304133,,
2019-08-11 05:00:00,0.43492569459994407,0.43637878085858567,,
2019-08-11 06:00:00,0.8166841997450253,0.8145275531279114,,
2019-08-11 07:00:00,1.7295455574414147,1.7436095847358837,,
2019-08-11 08:00:00,2.867752331842928,,2.8609562976942637,
2019-08-11 09:00:00,3.360713946870634,,3.3858000051410033,
2019-08-11 10:00:00,4.54841301091342,,,4.539625203491738
2019-08-11 11:00:00,3.843216635962957,,,3.8386444356475384
2019-08-11 12:00:00,4.429678969852285,,,4.424188504901357
2019-08-11 13:00:00,3.851261258156987,,,3.84347970679185
2019-08-11 14:00:00,3.7444588193281647,,,3.749594449675803
2019-08-11 15:00:00,2.091290914777362,,2.07911457727537,
2019-08-11 16:00:00,1.3525461299775363,1.3542587477332728,,
2019-08-11 17:00:00,0.7676200887256424,0.761611854662441,,
2019-08-12 05:00:00,0.37679088843155456,0.3788260788844107,,
2019-08-12 06:00:00,0.7865513397229171,0.7857552277272342,,
2019-08-12 07:00:00,2.290574286214302,,2.2915851667698584,
2019-08-12 08:00:00,2.773358761836451,,2.7673798004096564,
2019-08-12 09:00:00,3.8414144443356384,,,3.839911299713586
2019-08-12 10:00:00,4.8708508870595875,,,4.8659954267584
2019-08-12 11:00:00,4.358082427806825,,,4.3694092481724685
2019-08-12 12:00:00,2.0845479306923345,,2.065181440455665,
2019-08-12 13:00:00,2.117821956577623,,2.139204389396024,
2019-08-12 14:00:00,2.5455961673203746,,2.5347426995090743,
2019-08-12 15:00:00,3.2623432742849126,,3.243170770093199,
2019-08-12 16:00:00,1.8103439744488314,1.816428732160245,,
2019-08-12 17:00:00,0.612115027216535,0.6084733777448376,,
2019-08-13 05:00:00,0.34712902582484395,0.35113542288228755,,
2019-08-13 06:00:00,0.658739296358135,0.6612638984602113,,
2019-08-13 07:00:00,0.3894857262183147,0.39149667510461816,,
2019-08-13 08:00:00,1.7425858463230377,1.7484437165708833,,
2019-08-13 09:00:00,1.5051222459743265,1.50967850764729,,
2019-08-13 10:00:00,1.625360682143619,1.6323970163819703,,
2019-08-13 11:00:00,1.1804853534104762,1.1830854480355613,,
2019-08-13 12:00:00,1.2169384783732862,1.2180799949554457,,
2019-08-13 13:00:00,0.9351385350841745,0.9325828126371828,,
2019-08-13 14:00:00,1.0412902559616357,1.0393476949709994,,
2019-08-13 15:00:00,0.5296534210032069,0.52747143735688,,
2019-08-13 16:00:00,0.7897292160217435,0.7917363841083523,,
2019-08-13 17:00:00,0.6945401807586841,0.6938589797148237,,
2019-08-14 05:00:00,0.37478037151875915,0.37807397412342747,,
2019-08-14 06:00:00,0.8605681661706198,0.8600950191616787,,
2019-08-14 07:00:00,2.0537745654733217,,2.055569545968248,
2019-08-14 08:00:00,2.839147320438784,,2.830127827018649,
2019-08-14 09:00:00,4.19946725691875,,,4.209118799044457
2019-08-14 10:00:00,3.494748149263175,,,3.5274270107691876
2019-08-14 11:00:00,4.2486261949714965,,,4.246770607921949
2019-08-14 12:00:00,3.521862441448038,,,3.5281594765833204
2019-08-14 13:00:00,4.320738198629669,,,4.369577799045581
2019-08-14 14:00:00,3.960860256817297,,,3.958674748476996
2019-08-14 15:00:00,2.819774606580088,,2.8191004098595287,
2019-08-14 16:00:00,1.82050759217229,,1.8094683215973333,
2019-08-14 17:00:00,0.616073383988614,0.6153597610604503,,
2019-08-15 05:00:00,0.4603472619789413,0.46560977901659006,,
2019-08-15 06:00:00,0.7944485512996543,0.7984002610040111,,
2019-08-15 07:00:00,0.9810374289478108,0.9788080214221204,,
2019-08-15 08:00:00,1.888651334981673,,1.921476796800193,
2019-08-15 09:00:00,1.9724020264765318,,1.9798902037757886,
2019-08-15 10:00:00,1.2905623548445229,1.2970026566928576,,
2019-08-15 11:00:00,0.701367446534765,0.7045075400467915,,
2019-08-15 12:00:00,0.6360656934790073,0.639930147953992,,
2019-08-15 13:00:00,0.7815272948913886,0.7795758407407406,,
2019-08-15 14:00:00,0.523480563755044,0.5181406388816344,,
2019-08-15 15:00:00,0.5844815243698895,0.5887371138023273,,
2019-08-15 16:00:00,0.32127822833333314,0.32362104448524287,,
2019-08-16 06:00:00,0.6898362382869939,0.6877444055195706,,
2019-08-16 07:00:00,2.019542870620873,,2.0223758203669897,
2019-08-16 08:00:00,2.2514241655648775,,2.2331856962535026,
2019-08-16 09:00:00,2.0306173937154424,,2.024594966363318,
2019-08-16 10:00:00,2.1801081360686796,,2.182186794706996,
2019-08-16 11:00:00,3.011704673126585,,3.025112637424989,
2019-08-16 12:00:00,3.2935368076301597,,3.303219061118654,
2019-08-16 13:00:00,1.4339848170561371,1.4388934066094046,,
2019-08-16 14:00:00,2.0973679651466672,,2.084820495697558,
2019-08-16 15:00:00,1.0133358689810452,1.015561440379172,,
2019-08-16 16:00:00,0.5249873813391203,0.5191826595430549,,
2019-08-16 17:00:00,0.49334637876022147,0.4928059098905727,,
2019-08-17 07:00:00,0.44477279456631374,0.44641527198334074,,
2019-08-17 08:00:00,0.9586431480762808,0.9640448937186394,,
2019-08-17 09:00:00,0.8645824824206997,0.860630042787032,,
2019-08-17 10:00:00,1.3740258280039839,1.3692796983072142,,
2019-08-17 11:00:00,1.5146154536734624,1.5316496768840633,,
2019-08-17 12:00:00,1.721942287309393,1.7261908842726297,,
2019-08-17 13:00:00,0.6358832591458348,0.6411933062506011,,
2019-08-17 14:00:00,0.5665788929207224,0.5704647251027014,,
2019-08-17 15:00:00,0.5801980057163939,0.5840858992163048,,
2019-08-17 16:00:00,0.32308499363525867,0.3239615269685921,,
2019-08-17 17:00:00,0.3587772956534115,0.3581428282441139,,
2019-08-18 05:00:00,0.4833209120205783,0.4807945742453086,,
2019-08-18 06:00:00,0.45935501312709454,0.4612460117432807,,
2019-08-18 07:00:00,0.5877834018961852,0.5937360103839118,,
2019-08-18 08:00:00,0.566498427128427,0.5690030940673484,,
2019-08-18 09:00:00,0.7758945712322207,0.7706866332996637,,
2019-08-18 10:00:00,1.2838918609988332,1.295079295643231,,
2019-08-18 11:00:00,1.283641246780773,1.2908781402784775,,
2019-08-18 12:00:00,0.8420140327312342,0.8387907407492193,,
2019-08-18 13:00:00,0.3081740915282346,0.30901831548715597,,
2019-08-18 14:00:00,0.3309378906618754,0.3285255073965941,,
2019-08-19 05:00:00,0.3722720846354163,0.36906562230519485,,
2019-08-19 06:00:00,0.7267043922327234,0.7256091577441077,,
2019-08-19 07:00:00,1.7488209296363153,1.7425877157474263,,
2019-08-19 08:00:00,2.474559487912501,,2.4685114680002527,
2019-08-19 09:00:00,2.7873413005679852,,2.802529626084031,
2019-08-19 10:00:00,2.6019419023137833,,2.61759584937681,
2019-08-19 11:00:00,4.889158050664194,,,4.890986155025553
2019-08-19 12:00:00,4.080017758454847,,,4.0949470733891395
2019-08-19 13:00:00,2.6089929125989904,,2.6099153977077005,
2019-08-19 14:00:00,2.193182731117264,,2.186480397740334,
2019-08-19 15:00:00,1.5633465120692471,1.5529199770390785,,
2019-08-19 16:00:00,1.0550816657713133,1.0640912163753133,,
2019-08-19 17:00:00,0.5409275283515886,0.5472198345896094,,
2019-08-20 05:00:00,0.3590711937744742,0.3579331252461859,,
2019-08-20 06:00:00,0.7901420544224989,0.787623109913119,,
2019-08-20 07:00:00,2.0810747765567785,,2.0683990322930814,
2019-08-20 08:00:00,2.6517693007787675,,2.657183581553702,
2019-08-20 09:00:00,0.9832161652777768,0.9887619747474736,,
2019-08-20 10:00:00,2.8469293989013176,,2.8721586650248567,
2019-08-20 11:00:00,3.669390925708312,,,3.6888857522085994
2019-08-20 12:00:00,3.3569455988911305,,3.37085464574258,
2019-08-20 13:00:00,3.5470967546375096,,,3.5421947606901223
2019-08-20 14:00:00,2.1186227216698192,,2.120075367098214,
2019-08-20 15:00:00,1.6852265043818264,1.6807604096510644,,
2019-08-20 16:00:00,1.5090651834907223,1.5107167722222217,,
2019-08-20 17:00:00,0.5327922104580487,0.5264892130553998,,
2019-08-21 05:00:00,0.3619829416886274,0.36402095114482114,,
2019-08-21 06:00:00,0.7983410745859532,0.7975156000120248,,
2019-08-21 07:00:00,1.8929147233050554,,1.9006452733050565,
2019-08-21 08:00:00,1.2672832910998921,1.2656773586572743,,
2019-08-21 09:00:00,3.8428083657658307,,,3.823902080083912
2019-08-21 10:00:00,5.677073590969361,,,5.674994485867719
2019-08-21 11:00:00,6.07713513333333,,,6.104021916666665
2019-08-21 12:00:00,5.451562047222223,,,5.481900047222222
2019-08-21 13:00:00,4.665504201598338,,,4.657782874327073
2019-08-21 14:00:00,3.9206637575904777,,,3.9058082511292826
2019-08-21 15:00:00,2.3258393671051065,,2.319207058333333,
2019-08-21 16:00:00,1.608934941698879,1.5944116757350488,,
2019-08-21 17:00:00,0.5946979470859818,0.5981102622031826,,
2019-08-22 05:00:00,0.38337309156246574,0.37695967484540693,,
2019-08-22 06:00:00,0.8032347826560756,0.805264817771211,,
2019-08-22 07:00:00,2.1643125913966195,,2.1673887049790252,
2019-08-22 08:00:00,3.5206425026743466,,3.4925119351985403,
2019-08-22 09:00:00,4.099186654777625,,,4.1215724715549245
2019-08-22 10:00:00,3.6351829156966313,,,3.625010078915928
2019-08-22 11:00:00,4.571340815290228,,,4.5529585320690815
2019-08-22 12:00:00,5.600511432636347,,,5.605487578732553
2019-08-22 13:00:00,5.354470201892518,,,5.321926740185964
2019-08-22 14:00:00,4.001480526031716,,,4.0199394786528835
2019-08-22 15:00:00,2.551286835636772,,2.540551016398841,
2019-08-22 16:00:00,0.8039436677801812,0.802093262124704,,
2019-08-22 17:00:00,0.41320437830656315,0.41179707348051203,,
2019-08-23 05:00:00,0.3911115198326538,0.39001873329583087,,
2019-08-23 06:00:00,0.8819603777573815,0.8738191743512012,,
2019-08-23 07:00:00,1.9299740776660346,,1.9520186537135271,
2019-08-23 08:00:00,2.7062439874304567,,2.718369990359717,
2019-08-23 09:00:00,4.461596144992883,,,4.422002134133332
2019-08-23 10:00:00,5.3765683120479935,,,5.373025956285375
2019-08-23 11:00:00,5.602203774999997,,,5.606945370394721
2019-08-23 12:00:00,4.670375973914798,,,4.660725475659465
2019-08-23 13:00:00,4.638875539031662,,,4.597331005174511
2019-08-23 14:00:00,2.6774691572279994,,2.7075183198028254,
2019-08-23 15:00:00,1.088464120718626,1.0901504196188347,,
2019-08-23 16:00:00,0.9060980833021643,0.9004063223070239,,
2019-08-23 17:00:00,0.4686941154797979,0.4675771856060605,,
2019-08-24 05:00:00,0.3270466026660761,0.32684841014930266,,
2019-08-24 06:00:00,0.7786102591844039,0.7705908619108173,,
2019-08-24 07:00:00,2.209908435608196,,2.215061278602424,
2019-08-24 08:00:00,3.682652366431348,,,3.6722667647327953
2019-08-24 09:00:00,4.761522299085355,,,4.771543214837372
2019-08-24 10:00:00,5.535824460173655,,,5.526189752777779
2019-08-24 11:00:00,5.7823511325561405,,,5.776196408375699
2019-08-24 12:00:00,5.850032942614353,,,5.836542931209074
2019-08-24 13:00:00,4.682799232105351,,,4.675463784846858
2019-08-24 15:00:00,3.1508031742903255,,3.1501867696110533,
2019-08-24 16:00:00,1.6529567955327855,1.6521156435544797,,
2019-08-24 17:00:00,0.5633453284228414,0.5670861083593762,,
2019-08-25 05:00:00,0.34452007780174704,0.34955210168387546,,
2019-08-25 06:00:00,0.7967665332487722,0.791175050916783,,
2019-08-25 07:00:00,2.2181992031623525,,2.1854786168616886,
2019-08-25 08:00:00,3.662010137483484,,,3.648051633085384
2019-08-25 09:00:00,4.681560494623489,,,4.668854640332185
2019-08-25 10:00:00,5.466138006302402,,,5.465031802777779
2019-08-25 11:00:00,5.794341395753682,,,5.790199567477908
2019-08-25 12:00:00,5.748194801168317,,,5.76194539736801
2019-08-25 13:00:00,5.101882283355976,,,5.070357227827114
2019-08-25 14:00:00,4.357084278430444,,,4.3163973880094035
2019-08-25 15:00:00,3.120460777700353,,3.111358065694299,
2019-08-25 16:00:00,1.2632369116410502,1.262546572435553,,
2019-08-26 05:00:00,0.45871536674493446,0.46027369312977123,,
2019-08-26 06:00:00,1.0122280204545462,1.0160571689264852,,
2019-08-26 07:00:00,1.9476987926176945,,1.960686460645455,
2019-08-26 08:00:00,3.5232405553238135,,,3.5294525998529434
2019-08-26 09:00:00,4.501354551000695,,,4.497334338867081
2019-08-26 10:00:00,5.30390918210895,,,5.32442549322006
2019-08-26 11:00:00,5.580211860442216,,,5.587075020642884
2019-08-26 12:00:00,5.4395362293505,,,5.41673404241351
